Iso3,Country,Site ID,Site name,Borehole name,Automatic Borehole ID,Local Borehole ID,Latitude,Longitude,Elevation in meters above sea level,Status,Drilling date,Unknown drilling date,Last editor,Date of update,Hidden borehole,Depth in m,Static water level in meters below ground level,Type of pump,Pump brand and model,Pump depth in m,Pump motor power in kilowatt,Energy source,Generator brand and model,Generator capacity in kilovolt-ampere (kVA),Casing diameter in inch,Casing material,Screened areas in m,Sum of screened areas in m,End of casing/start of open hole in m,Aquifer type,Driller's yield in m3/hr,Dynamic Water Level at driller's yield in m,Pumping tests (DWL [m] - yield [m3/hr]),Pumping test quality control evaluation from solar tool (read only),Safe yield from solar tool in m3/hr (read only),Transmissivity from constant rate pumping test in m2/sec,Daily pumping time in h,Date of last water quality control,Conductivity in micro S/cm (microsiemen/cm),pH,Turbidity in NTU,Ammonia concentration in mg/L,Arsenic concentration in micro g/L,Fluoride concentration in mg/L,Nitrate concentration in mg/L,Nitrite concentration in mg/L,E-Coli,Solar potential in % (read only),Investment cost estimation in $ (read only),Maintenance cost estimation (read only),Solar gross payback in years (read only),Amount of CO2 avoided in tonnes/year (read only),Attachment description,Comments
UGA,Uganda,UGAs002378,Kiryandongo settlement,Catholic Women Gp BH,UGA-UGAs002378-013,Unknown,1.94805556,32.16286111,1106,active,,,,,no,,,hand_pump,U2,44.4,,,,,6,pvc,,,,fractured_rock,14.53,,,,,,12,,550,6.98,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Min-Lakonyi BH,UGA-UGAs002378-014,Unknown,1.931,32.16325,1106,active,,,,,no,,,hand_pump,U2,41.4,,,,,6,pvc,,,,fractured_rock,12.16901408,,,,,,12,,378,6.76,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Molokony BH,UGA-UGAs002378-015,Unknown,1.94141667,32.16527778,1115,active,,,,,no,,,hand_pump,U2,47.4,,,,,6,pvc,,,,fractured_rock,12.34285714,,,,,,12,,489,6.97,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Disable BH,UGA-UGAs002378-016,Unknown,1.94391667,32.16569444,1114,active,,,,,no,,,hand_pump,U2,44.4,,,,,6,pvc,,,,fractured_rock,12.16901408,,,,,,12,,452,6.9,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Canrom P.S BH,UGA-UGAs002378-017,Unknown,1.93908333,32.16816667,1099,active,,,,,no,,,hand_pump,U2,53.4,,,,,6,pvc,,,,fractured_rock,19.2,,,,,,12,,963,6.61,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Crop Valley BH,UGA-UGAs002378-018,Unknown,1.93355556,32.16852778,1107,active,,,,,no,,,hand_pump,U2,32.4,,,,,6,pvc,,,,fractured_rock,14.5,,,,,,12,,458,6.8,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Canrom BH,UGA-UGAs002378-019,Unknown,1.91719444,32.16938889,1089,active,,,,,no,,,hand_pump,U2,53.4,,,,,6,pvc,,,,fractured_rock,12.89552239,,,,,,12,,963,6.61,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,ESC church BH,UGA-UGAs002378-020,Unknown,1.94238889,32.17058333,1131,active,,,,,no,,,hand_pump,U2,44.4,,,,,6,pvc,,,,fractured_rock,15.6,,,,,,12,,409,6.16,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Garang BH(molokony 2),UGA-UGAs002378-021,Unknown,1.95047222,32.17105556,1106,active,,,,,no,,,hand_pump,U2,44.4,,,,,6,pvc,,,,fractured_rock,15.67,,,,,,12,,525,7.16,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Arnod P.S BH,UGA-UGAs002378-022,Unknown,1.94213889,32.17238889,1129,active,,,,,no,,,hand_pump,U2,41.4,,,,,6,pvc,,,,fractured_rock,12.3,,,,,,12,,399,6.97,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Panyadoli AIC Church BH,UGA-UGAs002378-023,Unknown,1.93994444,32.17247222,1132,active,,,,,no,,,hand_pump,U2,44.4,,,,,6,pvc,,,,fractured_rock,12.3,,,,,,12,,397,6.54,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Moncon BH,UGA-UGAs002378-024,Unknown,1.95738889,32.17622222,1098,active,,,,,no,,,hand_pump,U2,29.4,,,,,6,pvc,,,,fractured_rock,12.34285714,,,,,,12,,70.2,6.71,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Cluster H BH (Sabwani),UGA-UGAs002378-025,Unknown,1.93661111,32.17769444,1061,active,,,,,no,,,hand_pump,U2,50.4,,,,,6,pvc,,,,fractured_rock,12.34285714,,,,,,12,,660,6.81,5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Cluster G (Bush BH),UGA-UGAs002378-026,Unknown,1.91858333,32.17925,1086,active,,,,,no,,,hand_pump,U2,20.4,,,,,6,pvc,,,,fractured_rock,15.70909091,,,,,,12,,357,6.7,2,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,maliyamungu bh,UGA-UGAs002378-027,Unknown,1.91858333,32.17925,1095,active,,,,,no,,,hand_pump,U2,29.4,,,,,6,pvc,,,,fractured_rock,11.52,,,,,,12,,669,6.18,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,CFS Cluster A (Save the children),UGA-UGAs002378-028,Unknown,1.95719444,32.18111111,1113,active,,,,,no,,,hand_pump,U2,38.4,,,,,6,pvc,,,,fractured_rock,12.34285714,,,,,,12,,972,6.62,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Road 1 BH(BIMGOI),UGA-UGAs002378-029,Unknown,1.94230556,32.18113889,1089,active,,,,,no,,,hand_pump,U2,50.4,,,,,6,pvc,,,,fractured_rock,11.52,,,,,,12,,659,6.67,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Bidong P.S BH,UGA-UGAs002378-030,Unknown,1.96216667,32.18447222,1117,active,,,,,no,,,hand_pump,U2,50.4,,,,,6,pvc,,,,fractured_rock,13.56,,,,,,12,,315,6.93,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Panyadoli HC II (oposite),UGA-UGAs002378-031,Unknown,1.94194444,32.19225,1102,active,,,,,no,,,hand_pump,U2,53.4,,,,,6,pvc,,,,fractured_rock,15.6,,,,,,12,,407,7.13,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Go Down BH 1,UGA-UGAs002378-032,Unknown,1.943,32.20044444,1080,active,,,,,no,,,hand_pump,U2,32.4,,,,,6,pvc,,,,fractured_rock,12.89552239,,,,,,12,,584,6.7,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Adagwo,UGA-UGAs002378-033,Unknown,1.93763889,32.21136111,1105,active,,,,,no,,,hand_pump,U2,27.4,,,,,6,pvc,,,,fractured_rock,12.34285714,,,,,,12,,315,6.51,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Road 3 borehole,UGA-UGAs002378-034,Unknown,1.92555556,32.15447222,1085,active,,,,,no,,,hand_pump,U2,32.4,,,,,6,pvc,,,,porous,15.70909091,,,,,,12,,528,6.63,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Karamojong BH,UGA-UGAs002378-035,Unknown,1.95797222,32.16725,1105,active,,,,,no,,,hand_pump,U2,26.4,,,,,6,pvc,,,,porous,15.70909091,,,,,,12,,146.2,6.71,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Valley borehole,UGA-UGAs002378-036,Unknown,1.91652778,32.17722222,1079,active,,,,,no,,,hand_pump,U2,26.4,,,,,6,pvc,,,,porous,15.6,,,,,,12,,127.9,6.24,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Pine tree bore hole,UGA-UGAs002378-037,Unknown,1.93197222,32.14561111,1078,active,,,,,no,,3.9,electrical_pump,Grandfos/RSI3000,11.4,3,solar,Lister Perpere,18,6,pvc,,,,porous,19.81,,,,,,8,,429,6.6,2,,,,,,,,,,,,,under motorisation
UGA,Uganda,UGAs002378,Kiryandongo settlement,Super dip,UGA-UGAs002378-038,Unknown,1.92269444,32.173,1082,active,,,,,no,,,hand_pump,U2,27.4,,,,,6,pvc,,,,porous,10.16470588,,,,,,12,,525,6.62,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Go down 2,UGA-UGAs002378-039,Unknown,1.94925,32.19652778,1078,active,,,,,no,,,hand_pump,U2,29.4,,,,,6,pvc,,,,porous,13.45,,,,,,12,,583,6.85,2.5,,,,,,,,,,,,,
UGA,Uganda,UGAs002378,Kiryandongo settlement,Deco-Ran BH,UGA-UGAs002378-040,Unknown,1.93813889,32.16980556,1119,active,,,,,no,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,dried up
UGA,Uganda,UGAs002986,Kyaka II,DWD-69234,UGA-UGAs002986-000160,Unknown,0.33385,31.08322,1279,inactive,7/1/2018,,Ellen Milnes,22/05/2019,no,119.7,2.35,hand_pump,,,,,,,8,pvc,"5.7-17.05, 18.5-119.7",112.55,,fractured_rock,2,,,,,,,17/01/2018,340,6.7,5,,,0.07,,,,,,,,,,"Kyaka, Open hole from 18.7 meters. Transmissivity: 0.00000294744 [m2/s]"
UGA,Uganda,,Kyamagabo ,Borehole,UGA--028,Unknown,0.39772222,31.06405556,,active,1/1/1993,,,,no,48,8,hand_pump,India mark II,30,,,,,5,steel,,,,,1.3,,,,,,12,,,,,,,,,,,,,,,,,
UGA,Uganda,,Kyamagabo ,Borehole,UGA--029,Unknown,0.6715,31.11136111,,active,1/1/1993,,,,no,50,6,hand_pump,India mark II,27,,,,,5,,,,,,1.8,,,,,,12,,,,,,,,,,,,,,,,,
UGA,Uganda,UGAs990142,Kyangwali,Kuga,UGA-UGAs990142-060,Unknown,1.16657,30.75756,1149,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Malembo B,UGA-UGAs990142-100,Unknown,1.11725,30.70422222,958,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 64,UGA-UGAs990142-000166,Unknown,1.14816,30.75386,1152,active,,,,,no,,,electrical_pump,Grundfos/Centrifugal,,3,generator,,12.5,,,,,,,3.3,,,,,,16,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 10 Pdn well,UGA-UGAs990142-002,Unknown,1.15608,30.75446,1168,active,,,,,no,,,electrical_pump,Grundfos/Centrifugal,,1.2,grid_generator,,6.5,,,,,,,6,,,,,,6,,,,,,,,,,,,,,,,,Solar working
UGA,Uganda,UGAs990142,Kyangwali,Block 72,UGA-UGAs990142-003,Unknown,1.19284,30.78083,1162,active,,,,,no,,,electrical_pump,Grundfos/Centrifugal,,1.2,generator,,60,,,,,,,2.5,,,,,,18,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Kentomi Pdtn well,UGA-UGAs990142-004,Unknown,1.14630556,30.74369444,1149,active,,,,,no,,,electrical_pump,Grundfos/Centrifugal,,1.2,grid_generator,,16,,,,,,,5,,,,,,16,,,,,,,,,,,,,,,,,Solar is under repairing
UGA,Uganda,UGAs990142,Kyangwali,Kyangwali HC III,UGA-UGAs990142-005,Unknown,1.21194444,30.80166667,1156,active,,,,,no,,,electrical_pump,Grundfos/Centrifugal,,1.2,generator,,6,,,,,,,3,,,,,,4,,,,,,,,,,,,,,,,,Functional
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-006,Unknown,1.10144,30.44894,,active,16/04/2015,,,,no,,,hand_pump,,,,,,,,,,,,,981.8181818,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 7,UGA-UGAs990142-007,Unknown,1.11679,30.4565,1168,active,18/06/2014,,,,no,,,hand_pump,,,,,,,,,,,,,1.49,,,,,,,9/3/2015,,6.69,2.5,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 11,UGA-UGAs990142-008,Unknown,1.13404,30.71327,1098,active,24/09/2014,,,,no,,,hand_pump,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 02,UGA-UGAs990142-009,Unknown,1.13404,30.71327,1098,active,22/09/2014,,,,no,,,hand_pump,,,,,,,,,,,,,1.137,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,P/school,UGA-UGAs990142-010,Unknown,1.13956,30.71542,1120,active,20/01/2014,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 07,UGA-UGAs990142-011,Unknown,1.14002,30.71713,1144,active,30/11/2014,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 05,UGA-UGAs990142-012,Unknown,1.14359,30.7179,1124,active,25/01/2014,,,,no,,,hand_pump,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,FUNCTIONAL BUT ABDONED BY COMMUNITY & NEEDS OPM INTERVESION
UGA,Uganda,UGAs990142,Kyangwali,Block 05,UGA-UGAs990142-013,Unknown,1.14528,30.7189,1142,active,21/06/2014,,,,no,,,hand_pump,,,,,,,,,,,,,1.66,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 05,UGA-UGAs990142-014,Unknown,1.14674,30.72143,1157,active,20/12/2013,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 08,UGA-UGAs990142-015,Unknown,1.15981,30.72203,1133,active,15/12/2013,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 02,UGA-UGAs990142-016,Unknown,1.13714,30.72341,1137,active,25/09/2014,,,,no,,,hand_pump,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 05(1),UGA-UGAs990142-017,Unknown,1.15487,30.72436,1112,active,16/10/2014,,,,no,,,hand_pump,,,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Police Post,UGA-UGAs990142-018,Unknown,1.14886,30.72448,1168,active,20/06/2013,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 10,UGA-UGAs990142-019,Unknown,1.15285,30.72448,1136,active,21/06/2004,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 05(2),UGA-UGAs990142-020,Unknown,1.15492,30.72503,1114,active,25/01/2015,,,,no,,,hand_pump,,,,,,,,,,,,,830.7692308,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 05 (3),UGA-UGAs990142-021,Unknown,1.15467,30.72599,1122,active,21/01/2015,,,,no,,,hand_pump,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 07,UGA-UGAs990142-022,Unknown,1.14879,30.72721,1153,active,27/01/2014,,,,no,,,hand_pump,,,,,,,,,,,,,744.8275862,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Health Center,UGA-UGAs990142-023,Unknown,1.16061,30.728,1152,active,23/01/2014,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Primary School,UGA-UGAs990142-024,Unknown,1.1591,30.72807,1149,active,22/01/2014,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 07,UGA-UGAs990142-025,Unknown,1.15179,30.72843,1130,active,20/03/2014,,,,no,,,hand_pump,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Staff Quarters,UGA-UGAs990142-026,Unknown,1.16068,30.72882,1154,active,30/01/2014,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Trading center,UGA-UGAs990142-027,Unknown,1.15618,30.731017,1152,active,15/12/2014,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Primary School,UGA-UGAs990142-028,Unknown,1.13645,30.73132,1171,active,20/11/2013,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 02,UGA-UGAs990142-029,Unknown,1.13513,30.73158,1167,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 02,UGA-UGAs990142-030,Unknown,1.13513,30.73272,1160,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 07,UGA-UGAs990142-031,Unknown,1.13987,30.73273,1167,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 07,UGA-UGAs990142-032,Unknown,1.1587,30.7328,1158,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 03,UGA-UGAs990142-033,Unknown,1.12454,30.73335,1099,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.029,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block02,UGA-UGAs990142-034,Unknown,1.1351,30.73384,1152,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.08,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-035,Unknown,1.16786,30.7356,1115,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 03,UGA-UGAs990142-036,Unknown,1.1436,30.7369,1165,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-037,Unknown,1.17574,30.73773,1109,active,,,,,no,,,hand_pump,,,,,,,,,,,,,939.1304348,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-038,Unknown,1.18028,30.7401,1111,active,,,,,no,,,hand_pump,,,,,,,,,,,,,981.8181818,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 02(B),UGA-UGAs990142-039,Unknown,1.15556,30.74304,1154,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-040,Unknown,1.1651,30.74485,1155,active,,,,,no,,,hand_pump,,,,,,,,,,,,,900,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-041,Unknown,1.14959,30.74742,1136,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.96,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-042,Unknown,1.14959,30.74742,1136,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-049,Unknown,1.13868,30.75292,,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Malembo B2,UGA-UGAs990142-103,Unknown,1.14336111,30.71291667,1120,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.02,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 02,UGA-UGAs990142-043,Unknown,1.15983,30.74742,1136,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-044,Unknown,1.17146,30.74775,1156,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.27,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-045,Unknown,1.17356,30.74927,1129,active,,,,,no,,,hand_pump,,,,,,,,,,,,,830.7692308,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-046,Unknown,1.16663,30.74978,1159,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 01,UGA-UGAs990142-047,Unknown,1.19098,30.75005,1090,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.34,,,,,,,9/3/2015,,6.47,2.5,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,WV 1,UGA-UGAs990142-048,Unknown,1.19485,30.75062,,active,,,,,no,,,hand_pump,,,,,,,,,,,,,580.6451613,,,,,,,9/3/2015,,6.88,2.5,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Cemucemu,UGA-UGAs990142-050,Unknown,1.15638,30.75345,1166,active,,,,,no,,,hand_pump,,,,,,,,,,,,,939.1304348,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 11,UGA-UGAs990142-051,Unknown,1.15251,30.75367,1157,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 10,UGA-UGAs990142-052,Unknown,1.20003,30.75391,1110,active,,,,,no,,,hand_pump,,,,,,,,,,,,,939.1304348,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,MaendelE,UGA-UGAs990142-053,Unknown,1.16946,30.75405,1130,active,,,,,no,,,hand_pump,,,,,,,,,,,,,864,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,,UGA-UGAs990142-054,Unknown,1.14017,30.7542,1116,active,,,,,no,,,hand_pump,,,,,,,,,,,,,526.8292683,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Kamira,UGA-UGAs990142-055,Unknown,1.17394,30.75514,1120,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 07,UGA-UGAs990142-056,Unknown,1.1563,30.75604,1166,active,,,,,no,,,hand_pump,,,,,,,,,,,,,939.1304348,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Gisurwe,UGA-UGAs990142-057,Unknown,1.164444,30.7561,1144,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.37,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 18,UGA-UGAs990142-058,Unknown,1.15278,30.75621,1141,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.35,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Wood lot,UGA-UGAs990142-000167,Unknown,1.19047,30.78266,1175,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BROKED WITH ASTONE
UGA,Uganda,UGAs990142,Kyangwali,Block 11,UGA-UGAs990142-059,Unknown,1.19931,30.75721,1124,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.35,,,,,,,9/3/2015,,6.41,2.5,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Cholera center,UGA-UGAs990142-061,Unknown,1.16077,30.75759,1156,active,,,,,no,,,hand_pump,,,,,,,,,,,,,939.1304348,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 15,UGA-UGAs990142-062,Unknown,1.18539,30.75794,1131,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.27,,,,,,,9/3/2015,,6.65,2.5,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Jikaze,UGA-UGAs990142-063,Unknown,1.17741,30.75852,1134,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.2,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 06,UGA-UGAs990142-064,Unknown,1.018705,30.76026,1165,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABDONED BT FUNCTIANAL/ DUE TO COLOUR OF WATER I.e WATER QUALITY ISSUES
UGA,Uganda,UGAs990142,Kyangwali,Nyakagezi,UGA-UGAs990142-065,Unknown,1.17878,30.76124,1120,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Block 08,UGA-UGAs990142-066,Unknown,1.19128,30.76126,,active,,,,,no,,,hand_pump,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ABDONED BT FUNCTIANAL/ DUE TO COLOUR OF WATER I.e WATER QUALITY ISSUES
UGA,Uganda,UGAs990142,Kyangwali,WV 2,UGA-UGAs990142-067,Unknown,1.1864,30.76321,,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.12,,,,,,,,,,,,,,,,,,,,,,,Functional 
UGA,Uganda,UGAs990142,Kyangwali,Mombasa,UGA-UGAs990142-068,Unknown,1.13932,30.76338,1128,active,,,,,no,,,hand_pump,,,,,,,,,,,,,1.13,,,,,,,,,,,,,,,,,,,,,,,Functional 
